DAUID,DA_address,Target_name,Target_address,Distance (km)
59170373,"824 Russell St, Victoria, BC V9A 3X7",downtown,NA,1.25
59170375,"822 Catherine St, Victoria, BC V9A 3C2",downtown,NA,1.08
59170376,"442 William St, Victoria, BC V9A 3Y9",downtown,NA,1.32
59170378,"230 Robert St, Victoria, BC V9A 3Z2",downtown,NA,1.34
59170378,"707 Esquimalt Rd, Victoria, BC V9A 3L7",downtown,NA,1.55
59170383,"2519 Rock Bay Ave, Victoria, BC V8T 4R7",downtown,NA,0.61
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",downtown,NA,1.15
59170383,"David St, Victoria, BC V8T 2C6",downtown,NA,0.84
59170384,"610 Dunedin St, Victoria, BC V8T 2L8",downtown,NA,1.18
59170385,"3121 Steele St, Victoria, BC V8Z 3N7",downtown,NA,1.63
59170385,"550 Sumas St, Victoria, BC V8T 4S3",downtown,NA,1.32
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",downtown,NA,1.57
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",downtown,NA,1.45
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",downtown,NA,1.64
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",downtown,NA,1.64
59170388,"3052 Albany St, Victoria, BC V9A 1R5",downtown,NA,1.8
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",downtown,NA,1.99
59170389,"21 Gorge Rd E, Victoria, BC V9A 1K7",downtown,NA,1.93
59170389,"2967 Irma St, Victoria, BC V9A 1S5",downtown,NA,1.91
59170389,"3064 Irma St, Victoria, BC V9A 1S6",downtown,NA,2.02
59170390,"141 Gorge Rd E, Victoria, BC V9A 6Z3",downtown,NA,1.86
59170390,"21 Lotus St, Victoria, BC V9A 1P3",downtown,NA,1.89
59170554,"29 Paddon Ave, Victoria, BC V8V 2M6",downtown,NA,1.03
59170555,"647 Niagara St, Victoria, BC V8V 1J1",downtown,NA,0.91
59170555,"671 Beacon St, Victoria, BC V8V 1K1",downtown,NA,0.81
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",downtown,NA,0.85
59170556,"744 Pemberton Rd, Victoria, BC V8S 3R4",downtown,NA,1.03
