DAUID,DA_address,Target_name,Target_address,Distance (km)
59170141,"1270 Denman St, Victoria, BC V8T 1L8",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.33
59170141,"2412 Cedar Hill Rd, Victoria, BC V8T 3G7",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.16
59170142,"1150 Queens Ave, Victoria, BC V8T 1M9",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.98
59170142,"1224 Princess Ave, Victoria, BC V8T 1L5",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.17
59170143,"1137 Caledonia Ave, Victoria, BC V8T 1E9",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.13
59170143,"1284D Gladstone Ave, Victoria, BC V8T 1G6",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.31
59170143,"1907 Chambers St, Victoria, BC V8T 3K5",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.23
59170143,"935 Caledonia Ave, Victoria, BC V8T 1E7",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.58
59170144,"1022 N Park St, Victoria, BC V8T 1C6",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.98
59170144,"1034 Princess Ave, Victoria, BC V8T 1L1",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.79
59170145,"2323 Vancouver St, Victoria, BC V8T 4A2",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.67
59170146,"2555 Vancouver St, Victoria, BC V8T 4A6",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.56
59170147,"2511 Quadra St, Victoria, BC V8T 4E1",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.44
59170148,"2317 Dowler Pl, Victoria, BC V8T 4H5",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.27
59170148,"2501 Dowler Pl, Victoria, BC V8T 4H7",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.22
