DAUID,DA_address,Target_name,Target_address,Distance (km)
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",0.27
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.34
59170273,"1450 Hamley St, Victoria, BC V8S 1N1",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",0.79
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",0.42
59170274,"1322 D Thurlow Rd, Victoria, BC V8S 1L6",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",0.79
59170274,"1331 Vimy Pl, Victoria, BC V8S 1C5",Clover Point Park,"1250 Dallas Rd, Victoria, BC V8V 1C4",0.74
59170274,"1423 Fairfield Rd, Victoria, BC V8S 1E6",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",0.63
59170275,"1315 Richardson St, Victoria, BC V8S 1P6",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.18
59170275,"1329 Minto St, Victoria, BC V8S 1P3",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.1
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",0.64
59170275,"524C St Charles St, Victoria, BC V8S 3N7",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.33
59170275,"711 Robleda Crescent, Victoria, BC V8S 3K6",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.16
59170276,"614 Cornwall St, Victoria, BC V8V 4L1",Clover Point Park,"1250 Dallas Rd, Victoria, BC V8V 1C4",1.21
59170276,"801 Langham Ct, Victoria, BC V8V 4J3",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.42
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.41
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.3
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",1.58
59170279,"1144 Rockland Ave, Victoria, BC V8V 3H7",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",1.29
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",Peter Pollen Waterfront Park,"200 Belleville St., Victoria, BC V8V 1W9",0.99
59170280,"1138 McClure St, Victoria, BC V8V 3G2",Peter Pollen Waterfront Park,"200 Belleville St., Victoria, BC V8V 1W9",1.26
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",Peter Pollen Waterfront Park,"200 Belleville St., Victoria, BC V8V 1W9",1.04
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Peter Pollen Waterfront Park,"200 Belleville St., Victoria, BC V8V 1W9",0.38
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Greater Victoria Harbour Authority,"1019 Wharf St #100, Victoria, BC V8W 2Y9",0.45
59170285,"1027 Collinson St, Victoria, BC V8V 3B9",Peter Pollen Waterfront Park,"200 Belleville St., Victoria, BC V8V 1W9",1.0
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",Peter Pollen Waterfront Park,"200 Belleville St., Victoria, BC V8V 1W9",1.06
59170286,"1038 Harling Ln, Victoria, BC V8V 3T6",Peter Pollen Waterfront Park,"200 Belleville St., Victoria, BC V8V 1W9",1.01
59170287,"419 Chester Ave, Victoria, BC V8V 4B9",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",1.06
59170288,"1255 Oscar St, Victoria, BC V8V 2X6",Clover Point Park,"1250 Dallas Rd, Victoria, BC V8V 1C4",0.93
59170288,"354 Chester Ave, Victoria, BC V8V 4B6",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.95
59170289,"535 Su'it St, Victoria, BC V8V 4C3",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",1.28
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.88
59170290,"1147 Oxford St, Victoria, BC V8V 2V2",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.78
59170291,"1236 Chapman St, Victoria, BC V8V 2T8",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.69
59170291,"135 Howe St, Victoria, BC V8V 4K5",Clover Point Park,"1250 Dallas Rd, Victoria, BC V8V 1C4",0.45
59170291,"135 Howe St, Victoria, BC V8V 4K5",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.46
